 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\140Xe_tTi.txt

 Ion = Xenon [54] , Mass = 140 amu

 Target Density =  2.2952E+00 g/cm3 = 5.4309E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ti     22    050.00    097.94   
      H      1    050.00    002.06   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   6.009E-01  6.428E+00     380 A       124 A        96 A   
  55.00 keV   6.303E-01  6.542E+00     406 A       131 A       102 A   
  60.00 keV   6.583E-01  6.641E+00     431 A       138 A       107 A   
  65.00 keV   6.852E-01  6.729E+00     456 A       145 A       112 A   
  70.00 keV   7.110E-01  6.806E+00     480 A       151 A       118 A   
  80.00 keV   7.601E-01  6.936E+00     528 A       164 A       128 A   
  90.00 keV   8.062E-01  7.039E+00     576 A       177 A       138 A   
 100.00 keV   8.499E-01  7.121E+00     622 A       189 A       148 A   
 110.00 keV   8.913E-01  7.187E+00     668 A       201 A       158 A   
 120.00 keV   9.310E-01  7.240E+00     714 A       213 A       167 A   
 130.00 keV   9.690E-01  7.282E+00     759 A       225 A       176 A   
 140.00 keV   1.006E+00  7.315E+00     805 A       236 A       185 A   
 150.00 keV   1.041E+00  7.340E+00     849 A       248 A       194 A   
 160.00 keV   1.075E+00  7.359E+00     894 A       259 A       203 A   
 170.00 keV   1.108E+00  7.373E+00     938 A       270 A       212 A   
 180.00 keV   1.140E+00  7.382E+00     982 A       281 A       220 A   
 200.00 keV   1.202E+00  7.388E+00    1070 A       303 A       237 A   
 225.00 keV   1.275E+00  7.380E+00    1180 A       330 A       258 A   
 250.00 keV   1.344E+00  7.357E+00    1289 A       356 A       279 A   
 275.00 keV   1.409E+00  7.325E+00    1399 A       382 A       299 A   
 300.00 keV   1.505E+00  7.285E+00    1507 A       408 A       319 A   
 325.00 keV   1.592E+00  7.240E+00    1616 A       434 A       339 A   
 350.00 keV   1.666E+00  7.190E+00    1724 A       459 A       359 A   
 375.00 keV   1.730E+00  7.138E+00    1833 A       483 A       378 A   
 400.00 keV   1.786E+00  7.084E+00    1941 A       508 A       397 A   
 450.00 keV   1.884E+00  6.972E+00    2159 A       557 A       435 A   
 500.00 keV   1.967E+00  6.858E+00    2378 A       605 A       473 A   
 550.00 keV   2.042E+00  6.743E+00    2599 A       653 A       510 A   
 600.00 keV   2.112E+00  6.630E+00    2822 A       700 A       547 A   
 650.00 keV   2.180E+00  6.518E+00    3046 A       748 A       584 A   
 700.00 keV   2.246E+00  6.410E+00    3271 A       794 A       621 A   
 800.00 keV   2.377E+00  6.201E+00    3728 A       888 A       695 A   
 900.00 keV   2.508E+00  6.005E+00    4190 A       980 A       768 A   
   1.00 MeV   2.642E+00  5.821E+00    4656 A      1070 A       841 A   
   1.10 MeV   2.777E+00  5.649E+00    5126 A      1159 A       914 A   
   1.20 MeV   2.913E+00  5.488E+00    5599 A      1245 A       987 A   
   1.30 MeV   3.050E+00  5.337E+00    6075 A      1330 A      1059 A   
   1.40 MeV   3.187E+00  5.195E+00    6551 A      1414 A      1132 A   
   1.50 MeV   3.324E+00  5.062E+00    7029 A      1495 A      1204 A   
   1.60 MeV   3.460E+00  4.936E+00    7508 A      1575 A      1275 A   
   1.70 MeV   3.596E+00  4.817E+00    7986 A      1653 A      1346 A   
   1.80 MeV   3.729E+00  4.705E+00    8464 A      1729 A      1417 A   
   2.00 MeV   3.991E+00  4.499E+00    9419 A      1877 A      1556 A   
   2.25 MeV   4.307E+00  4.269E+00    1.06 um     2055 A      1727 A   
   2.50 MeV   4.609E+00  4.065E+00    1.18 um     2222 A      1894 A   
   2.75 MeV   4.897E+00  3.882E+00    1.30 um     2379 A      2056 A   
   3.00 MeV   5.171E+00  3.718E+00    1.41 um     2529 A      2214 A   
   3.25 MeV   5.432E+00  3.570E+00    1.53 um     2670 A      2367 A   
   3.50 MeV   5.681E+00  3.435E+00    1.64 um     2804 A      2516 A   
   3.75 MeV   5.918E+00  3.312E+00    1.75 um     2932 A      2661 A   
   4.00 MeV   6.146E+00  3.198E+00    1.86 um     3054 A      2802 A   
   4.50 MeV   6.576E+00  2.996E+00    2.08 um     3287 A      3072 A   
   5.00 MeV   6.978E+00  2.822E+00    2.30 um     3501 A      3328 A   
   5.50 MeV   7.359E+00  2.670E+00    2.51 um     3698 A      3570 A   
   6.00 MeV   7.723E+00  2.536E+00    2.71 um     3879 A      3800 A   
   6.50 MeV   8.075E+00  2.416E+00    2.91 um     4048 A      4019 A   
   7.00 MeV   8.419E+00  2.309E+00    3.11 um     4204 A      4227 A   
   8.00 MeV   9.092E+00  2.125E+00    3.49 um     4501 A      4614 A   
   9.00 MeV   9.756E+00  1.971E+00    3.86 um     4760 A      4967 A   
  10.00 MeV   1.042E+01  1.841E+00    4.21 um     4987 A      5289 A   
  11.00 MeV   1.109E+01  1.729E+00    4.55 um     5188 A      5583 A   
  12.00 MeV   1.177E+01  1.631E+00    4.88 um     5367 A      5853 A   
  13.00 MeV   1.246E+01  1.546E+00    5.19 um     5526 A      6101 A   
  14.00 MeV   1.315E+01  1.469E+00    5.48 um     5668 A      6329 A   
  15.00 MeV   1.386E+01  1.401E+00    5.77 um     5795 A      6539 A   
  16.00 MeV   1.456E+01  1.340E+00    6.04 um     5910 A      6734 A   
  17.00 MeV   1.528E+01  1.285E+00    6.31 um     6014 A      6913 A   
  18.00 MeV   1.599E+01  1.234E+00    6.56 um     6109 A      7080 A   
  20.00 MeV   1.742E+01  1.145E+00    7.04 um     6291 A      7379 A   
  22.50 MeV   1.918E+01  1.052E+00    7.59 um     6487 A      7699 A   
  25.00 MeV   2.091E+01  9.749E-01    8.10 um     6647 A      7972 A   
  27.50 MeV   2.259E+01  9.092E-01    8.58 um     6781 A      8208 A   
  30.00 MeV   2.420E+01  8.526E-01    9.02 um     6895 A      8413 A   
  32.50 MeV   2.574E+01  8.034E-01    9.44 um     6993 A      8594 A   
  35.00 MeV   2.721E+01  7.601E-01    9.84 um     7078 A      8754 A   
  37.50 MeV   2.860E+01  7.216E-01   10.21 um     7153 A      8899 A   
  40.00 MeV   2.993E+01  6.873E-01   10.57 um     7220 A      9029 A   
  45.00 MeV   3.237E+01  6.284E-01   11.26 um     7367 A      9256 A   
  50.00 MeV   3.456E+01  5.796E-01   11.89 um     7489 A      9449 A   
  55.00 MeV   3.651E+01  5.385E-01   12.49 um     7594 A      9615 A   
  60.00 MeV   3.826E+01  5.033E-01   13.06 um     7686 A      9762 A   
  65.00 MeV   3.983E+01  4.728E-01   13.61 um     7767 A      9892 A   
  70.00 MeV   4.123E+01  4.461E-01   14.14 um     7841 A      1.00 um  
  80.00 MeV   4.362E+01  4.015E-01   15.15 um     8035 A      1.02 um  
  90.00 MeV   4.555E+01  3.657E-01   16.12 um     8203 A      1.04 um  
 100.00 MeV   4.714E+01  3.361E-01   17.05 um     8353 A      1.05 um  
 110.00 MeV   4.845E+01  3.114E-01   17.96 um     8490 A      1.07 um  
 120.00 MeV   4.954E+01  2.903E-01   18.84 um     8616 A      1.08 um  
 130.00 MeV   5.046E+01  2.721E-01   19.70 um     8734 A      1.09 um  
 140.00 MeV   5.124E+01  2.562E-01   20.55 um     8846 A      1.10 um  
 150.00 MeV   5.191E+01  2.422E-01   21.39 um     8952 A      1.11 um  
 160.00 MeV   5.249E+01  2.298E-01   22.22 um     9053 A      1.12 um  
 170.00 MeV   5.299E+01  2.186E-01   23.04 um     9151 A      1.13 um  
 180.00 MeV   5.343E+01  2.086E-01   23.86 um     9245 A      1.14 um  
 200.00 MeV   5.417E+01  1.913E-01   25.47 um     9561 A      1.15 um  
 225.00 MeV   5.489E+01  1.735E-01   27.46 um     1.00 um     1.17 um  
 250.00 MeV   5.546E+01  1.590E-01   29.43 um     1.04 um     1.19 um  
 275.00 MeV   5.592E+01  1.469E-01   31.37 um     1.08 um     1.20 um  
 300.00 MeV   5.675E+01  1.366E-01   33.30 um     1.12 um     1.22 um  
 325.00 MeV   5.728E+01  1.277E-01   35.21 um     1.15 um     1.23 um  
 350.00 MeV   5.756E+01  1.200E-01   37.10 um     1.19 um     1.24 um  
 375.00 MeV   5.784E+01  1.132E-01   38.98 um     1.22 um     1.25 um  
 400.00 MeV   5.809E+01  1.072E-01   40.86 um     1.25 um     1.26 um  
 450.00 MeV   5.845E+01  9.706E-02   44.59 um     1.36 um     1.29 um  
 500.00 MeV   5.868E+01  8.876E-02   48.30 um     1.46 um     1.31 um  
 550.00 MeV   5.878E+01  8.184E-02   52.00 um     1.56 um     1.33 um  
 600.00 MeV   5.878E+01  7.599E-02   55.70 um     1.64 um     1.34 um  
 650.00 MeV   5.868E+01  7.097E-02   59.41 um     1.73 um     1.36 um  
 700.00 MeV   5.850E+01  6.660E-02   63.12 um     1.81 um     1.38 um  
 800.00 MeV   5.794E+01  5.939E-02   70.59 um     2.10 um     1.41 um  
 900.00 MeV   5.716E+01  5.366E-02   78.16 um     2.36 um     1.45 um  
   1.00 GeV   5.623E+01  4.900E-02   85.83 um     2.60 um     1.48 um  
   1.10 GeV   5.519E+01  4.512E-02   93.65 um     2.83 um     1.51 um  
   1.20 GeV   5.409E+01  4.184E-02  101.62 um     3.05 um     1.54 um  
   1.30 GeV   5.294E+01  3.903E-02  109.75 um     3.26 um     1.57 um  
   1.40 GeV   5.178E+01  3.660E-02  118.07 um     3.47 um     1.61 um  
   1.50 GeV   5.061E+01  3.446E-02  126.57 um     3.68 um     1.64 um  
   1.60 GeV   4.946E+01  3.258E-02  135.28 um     3.88 um     1.67 um  
   1.70 GeV   4.833E+01  3.090E-02  144.18 um     4.08 um     1.70 um  
   1.80 GeV   4.723E+01  2.939E-02  153.30 um     4.28 um     1.74 um  
   2.00 GeV   4.514E+01  2.680E-02  172.16 um     5.05 um     1.81 um  
   2.25 GeV   4.274E+01  2.417E-02  196.95 um     6.15 um     1.90 um  
   2.50 GeV   4.059E+01  2.203E-02  223.10 um     7.18 um     2.00 um  
   2.75 GeV   3.866E+01  2.026E-02  250.59 um     8.17 um     2.10 um  
   3.00 GeV   3.694E+01  1.876E-02  279.41 um     9.14 um     2.20 um  
   3.25 GeV   3.538E+01  1.748E-02  309.53 um    10.09 um     2.31 um  
   3.50 GeV   3.398E+01  1.638E-02  340.94 um    11.03 um     2.43 um  
   3.75 GeV   3.270E+01  1.541E-02  373.61 um    11.96 um     2.55 um  
   4.00 GeV   3.151E+01  1.455E-02  407.54 um    12.89 um     2.68 um  
   4.50 GeV   2.941E+01  1.311E-02  479.10 um    16.40 um     2.95 um  
   5.00 GeV   2.763E+01  1.194E-02  555.52 um    19.65 um     3.23 um  
   5.50 GeV   2.608E+01  1.097E-02  636.66 um    22.77 um     3.54 um  
   6.00 GeV   2.472E+01  1.015E-02  722.45 um    25.81 um     3.86 um  
   6.50 GeV   2.351E+01  9.448E-03  812.80 um    28.81 um     4.20 um  
   7.00 GeV   2.243E+01  8.844E-03  907.65 um    31.79 um     4.56 um  
   8.00 GeV   2.059E+01  7.848E-03    1.11 mm    42.83 um     5.32 um  
   9.00 GeV   1.908E+01  7.063E-03    1.33 mm    52.95 um     6.14 um  
  10.00 GeV   1.780E+01  6.426E-03    1.57 mm    62.65 um     7.02 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.2951E+01                 eV / Angstrom 
  2.2951E+02                keV / micron   
  2.2951E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.2260E+01                 eV / (1E15 atoms/cm2)
  4.1843E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
